id,user_id,task_type,description,related_link,date_from,date_to,status,priority,created_at,updated_at,created_by,assigned_by,start_time,end_time,duration_minutes
ddd0cc35-69aa-49ed-a3ca-dbd3510d00b4,2c0e48c9-68e1-4d57-ac89-12f394f2dd0b,Team Meeting,"This is our first team meeting to introduce ourselves, align on expectations, and discuss how we will collaborate as a team. We will also talk about current challenges and define our communication process moving forward.",,2026-02-14,2026-02-16,done,2,2026-02-16 12:57:33.129576+00,2026-02-16 12:57:33.129576+00,,,14:00,15:00,60
d9ca47a4-acd2-493d-84ac-829c5206288f,79c89dfb-eb95-4439-9640-625fa3ac3571,Other,CS cases,,2026-02-16,2026-02-16,done,2,2026-02-16 13:03:55.031144+00,2026-02-16 13:03:55.031144+00,,,14:03,14:16,13
c354d3ff-bc88-4ae4-9b26-87685050eaaf,960005ff-dee1-4a44-8c11-33e13cb8ed4f,Team Meeting,new policy and vision Board,,2026-02-16,2026-02-16,done,3,2026-02-16 13:03:57.217075+00,2026-02-16 13:03:57.217075+00,,,13:05,14:55,110
45971a38-08a9-4374-aa67-a3e8a0967388,c894625b-5096-4856-b3ec-0d9a6abe772d,Other,attend AI tools Workshop , invite my team to join it,,2026-02-16,2026-02-16,done,2,2026-02-16 13:09:51.118098+00,2026-02-16 13:09:51.118098+00,,,14:00,14:30,30
d075117c-4c09-4f60-bc1d-18bbd8c5a4d9,2da44565-25c0-4e68-b32e-80971ccd65de,Team Meeting,New policies discussion,,2026-02-16,2026-02-16,done,2,2026-02-16 05:21:31.628621+00,2026-02-16 13:25:50.657713+00,,,13:30,15:00,90
11dbfaeb-3e01-4899-acc4-fa172cb9e5f9,316e69c6-4baa-49c3-aec7-eef97b2756ee,One-to-One Meeting,Follow-up meeting with tutor Viola,,2026-02-16,2026-02-16,done,3,2026-02-16 13:58:06.193227+00,2026-02-16 13:58:06.193227+00,,,14:38,15:00,22
d3792efb-f118-4ff0-81e2-0a04d3a417ae,316e69c6-4baa-49c3-aec7-eef97b2756ee,One-to-One Meeting,Follow-up Meeting with Tutor Youssef,,2026-02-16,2026-02-16,done,3,2026-02-16 13:58:55.241294+00,2026-02-16 13:58:55.241294+00,,,15:30,16:00,30
013164b3-8069-48c4-b9ff-c839d279aade,0af709a7-115e-4c62-9863-c0c078daf370,Cover Session,"outside subteam Cover Sessions: 3:00 PM, 7:30 PM",,2026-02-16,2026-02-23,done,2,2026-02-16 14:16:02.185741+00,2026-02-16 14:16:02.185741+00,,,,,120
c0c0eb77-30c0-4971-a92a-5629203a5909,79c89dfb-eb95-4439-9640-625fa3ac3571,Cover Session,"this session was added to me 2:38 Cover Sessions: 3:00 PM",,2026-02-16,2026-02-16,done,2,2026-02-16 13:14:35.032252+00,2026-02-16 17:26:17.399165+00,,,,,,
935b0933-b3ef-4364-89ed-3479c268942d,188360e8-9c42-43db-b011-b10a443d51bd,Cover Session,"i have 4 cover sessions today Cover Sessions: 3:00 PM, 4:30 PM, 6:00 PM, 7:30 PM",,2026-02-16,2026-02-16,done,3,2026-02-16 11:37:45.825628+00,2026-02-16 19:06:17.571086+00,,,,,,
db0f1f8f-a0bd-42a0-9f8c-d3c72cb57a66,188360e8-9c42-43db-b011-b10a443d51bd,Study Plan,I will review study progress with team,,2026-02-16,2026-02-16,done,3,2026-02-16 12:33:54.006115+00,2026-02-16 19:45:08.378532+00,,,,,,
e8932526-2760-43fd-92f7-71bf0970506c,c0fc68a4-1170-4f8a-80f5-4ce7300dd458,Cover Session,"Cover 2 Sessions out of my team Cover Sessions: 3:00 PM, 9:00 PM Cover Sessions: 3:00 PM, 9:00 PM",,2026-02-16,2026-02-16,done,2,2026-02-16 12:49:43.311923+00,2026-02-16 20:18:08.847974+00,,,,,120
7a36afc0-196c-4a38-a821-c185e9f55541,c0fc68a4-1170-4f8a-80f5-4ce7300dd458,Check Flags,Check Team 04 Flags And Remind my teammate,,2026-02-16,2026-02-16,done,2,2026-02-16 12:49:11.318853+00,2026-02-16 20:18:09.551675+00,,,,,,
24bd170b-cd3d-4fb3-a5e3-e40ff64a389d,c0fc68a4-1170-4f8a-80f5-4ce7300dd458,Other,Check Team 04 CS Tickets,,2026-02-16,2026-02-16,done,2,2026-02-16 12:48:52.720904+00,2026-02-16 20:18:11.573279+00,,,,,,
54cf3126-61fe-4954-af02-3ef13c4cb42b,5585b896-3ea3-4908-8346-cbe6e16a092e,Cover Session,"S-86275 Cover Sessions: 3:00 PM",,2026-02-16,2026-02-16,done,3,2026-02-16 14:27:18.804502+00,2026-02-16 14:27:18.804502+00,,,,,60
a22f781c-6bd8-4925-914d-c225a58837b9,80b0c01a-eb23-47ed-945b-572314a36b39,Team Meeting,"Green Poins Vs Red points: Define ""Green Points"": Present and explain the positive, encouraged behaviors for the session. Define ""Red Points"": Present and explain the behaviors that are not allowed.",,2026-02-16,2026-02-16,done,2,2026-02-10 12:33:49.528588+00,2026-02-16 14:41:42.97976+00,,,,,,
5527c72c-7085-4bde-9836-8f1a1aa1cf1c,ebf46837-d9bd-46c5-ab0d-f264e608dd7a,Cover Session,"full day Cover Sessions: 4:30 PM, 7:30 PM, 3:00 PM, 6:00 PM, 9:00 PM",,2026-02-16,2026-02-16,in_progress,2,2026-02-16 14:57:09.336424+00,2026-02-16 14:57:09.336424+00,,,,,300
93cb66e2-47ee-448c-9ab0-d83714201399,5585b896-3ea3-4908-8346-cbe6e16a092e,Session Review,"T-12215 He finishes the content of the sessions fast so I wanted to review the session to tell him how to manage the session time to finish the content on time as he finished the sessions early from 20 to 30 minutes .",,2026-02-16,2026-02-16,done,3,2026-02-16 15:21:01.889741+00,2026-02-16 15:21:01.889741+00,,,16:30,17:15,45
8632348d-cef9-4ce8-9f75-ad92ddcaaa0d,ad80a2c7-9970-4a96-bd28-c781bc81d03f,Cover Session,"L5: Control Flow Statements Cover Sessions: 4:30 PM",,2026-02-16,2026-02-16,done,3,2026-02-16 15:42:25.881217+00,2026-02-16 15:42:25.881217+00,,,,,60
c58d0e6a-14e8-4b48-bfb7-cef5d8ce792e,ad80a2c7-9970-4a96-bd28-c781bc81d03f,Other,Help tutor in dashboard updates,,2026-02-16,2026-02-16,done,3,2026-02-16 15:43:50.722682+00,2026-02-16 15:43:50.722682+00,,,15:00,15:30,30
c741cb71-b5ae-40a0-bd71-b4078342b08b,316e69c6-4baa-49c3-aec7-eef97b2756ee,Cover Session,"Covering 3 sessions Cover Sessions: 4:30 PM, 7:30 PM, 9:00 PM",,2026-02-16,2026-02-16,done,3,2026-02-16 16:10:54.085028+00,2026-02-16 16:10:54.085028+00,,,,,180
8a2879a8-c2b7-4e9f-97e9-f3901e96a5dc,14626a70-e06d-4406-bdff-0ca0271f27c0,Cover Session,"2 sessions Cover Sessions: 3:00 PM, 7:30 PM",,2026-02-13,2026-02-13,done,2,2026-02-16 16:13:17.974705+00,2026-02-16 16:13:17.974705+00,,,,,120
926f66f1-91cc-4f25-8180-c074393c2d02,14626a70-e06d-4406-bdff-0ca0271f27c0,Other,prepared most of the material for the upcoming sub team meeting,,2026-02-13,2026-02-13,done,2,2026-02-16 16:14:10.568309+00,2026-02-16 16:14:43.604721+00,,,,,,
4f88d0c5-75c0-462e-a46b-81b1d1e5c603,14626a70-e06d-4406-bdff-0ca0271f27c0,Cover Session,"3 sessions Cover Sessions: 3:00 PM, 4:30 PM, 7:30 PM",,2026-02-14,2026-02-14,done,2,2026-02-16 16:16:13.768239+00,2026-02-16 16:16:13.768239+00,,,,,180
4504868d-7d0b-4474-a00f-e1778e0d3f7f,14626a70-e06d-4406-bdff-0ca0271f27c0,Other,Checking student cases and sending them for TL validation,,2026-02-14,2026-02-14,done,1,2026-02-16 16:17:18.203645+00,2026-02-16 16:17:18.203645+00,,,,,,
44a8bab9-706b-4e81-9603-8e56893ea1a4,14626a70-e06d-4406-bdff-0ca0271f27c0,Cover Session,"5 sessions Cover Sessions: 3:00 PM, 4:30 PM, 6:00 PM, 7:30 PM, 9:00 PM",,2026-02-15,2026-02-15,done,2,2026-02-16 16:17:46.071438+00,2026-02-16 16:17:46.071438+00,,,,,300
bf266bb6-3457-49ac-9942-793abcdf1736,14626a70-e06d-4406-bdff-0ca0271f27c0,Session Review,Reviewing a cs case for T-7033,,2026-02-14,2026-02-14,done,4,2026-02-16 16:16:39.728496+00,2026-02-16 16:18:20.604356+00,,,,,,
0d80f351-4c47-4c75-9d00-ade9ce75a0d4,316e69c6-4baa-49c3-aec7-eef97b2756ee,One-to-One Meeting,Follow-up Meeting with tutor Fatma,,2026-02-16,2026-02-16,done,3,2026-02-16 16:26:52.072479+00,2026-02-16 16:26:52.072479+00,,,18:12,18:26,14
297b200d-a307-413a-895b-a23d3bc5123c,45620717-bd9b-45ba-8265-b85af82e7796,Cover Session,"in and out of the team Cover Sessions: 4:30 PM, 9:00 PM",,2026-02-16,2026-02-16,done,2,2026-02-16 16:44:26.923212+00,2026-02-16 16:44:26.923212+00,,,,,120
e5461a68-ace1-476a-bc6b-5738b03d709d,45620717-bd9b-45ba-8265-b85af82e7796,Other,Assist tutor Ibtihal,,2026-02-16,2026-02-16,done,2,2026-02-16 16:45:14.897981+00,2026-02-16 16:45:14.897981+00,,,,,,
4d161afc-8b6f-493c-9d85-a178ea67b5af,45620717-bd9b-45ba-8265-b85af82e7796,Other,tracking the issues in the new ui with the tutors,,2026-02-16,2026-02-16,done,2,2026-02-16 16:46:12.797465+00,2026-02-16 16:46:12.797465+00,,,,,,
71285d15-8dc1-4591-a18b-c50b7e8a1136,0ecf324e-ffdf-4215-ad89-fc52bf3228bc,Team Meeting,"1- Leaves 2- New dashboard 3-issues 4-no show",,2026-02-16,2026-02-16,done,2,2026-02-16 17:01:18.648192+00,2026-02-16 17:01:29.701304+00,,,14:00,14:30,30
a126ae49-a487-4ac0-b1ee-73a962e8b0d5,5f193202-62b8-4a1a-96c2-8599bfd076ca,Cover Session,"Full day cover session Cover Sessions: 3:00 PM, 6:00 PM, 9:00 PM, 4:30 PM, 7:30 PM",,2026-02-14,2026-02-14,done,3,2026-02-16 17:21:11.575258+00,2026-02-16 17:21:11.575258+00,,,,,300
6c82b59f-4d64-41d5-b32a-bdb90dfddbfe,5f193202-62b8-4a1a-96c2-8599bfd076ca,Cover Session,"3 cover sessions Cover Sessions: 3:00 PM, 7:30 PM, 9:00 PM",,2026-02-15,2026-02-15,done,3,2026-02-16 17:22:25.911052+00,2026-02-16 17:22:25.911052+00,,,,,180
24fce40e-d948-43ca-88ca-b6edc16b965f,59892d43-6f2f-46c8-b9d9-308764bc9778,One-to-One Meeting,Evaluation meeting with Eman Morsi,,2026-02-16,2026-02-16,done,2,2026-02-16 17:24:06.117977+00,2026-02-16 17:24:06.117977+00,,,,,,
f7011409-d5f5-455a-bbc1-57da99552af6,59892d43-6f2f-46c8-b9d9-308764bc9778,One-to-One Meeting,Evaluation meeting with Sara Abozeed,,2026-02-16,2026-02-16,done,2,2026-02-16 17:24:35.458593+00,2026-02-16 17:24:35.458593+00,,,,,,
0c2bea9c-a2f0-4e7d-97f8-57ad31c4672e,59892d43-6f2f-46c8-b9d9-308764bc9778,Cover Session,"covering 2 sessions Cover Sessions: 3:00 PM, 6:00 PM",,2026-02-16,2026-02-16,done,3,2026-02-16 17:24:57.979771+00,2026-02-16 17:24:57.979771+00,,,,,120
0fb5b76e-2e13-4f64-9c06-5e487f9be374,8bbfaf3e-70d2-46f4-8748-47e04282553d,Cover Session,"covering sessions Cover Sessions: 3:00 PM, 6:00 PM, 7:30 PM, 9:00 PM",,2026-02-16,2026-02-16,archived,2,2026-02-16 12:12:15.746052+00,2026-02-16 17:25:37.141455+00,,,,,240
88033ed3-1c5d-4eed-9b18-2152b6f7eea5,8bbfaf3e-70d2-46f4-8748-47e04282553d,Cover Session,"Covering Sessions Cover Sessions: 3:00 PM, 4:30 PM, 7:30 PM, 6:00 PM, 9:00 PM",,2026-02-16,2026-02-16,done,2,2026-02-16 17:26:23.210967+00,2026-02-16 17:26:23.210967+00,,,,,300
ced6ea4c-8440-4f0c-884b-d9686d52413f,d0d27ad1-ba4e-4495-9c6d-8015746961fc,Cover Session,"Cover Cover Sessions: 3:00 PM",,2026-02-16,2026-02-16,done,2,2026-02-16 17:28:56.734724+00,2026-02-16 17:28:56.734724+00,,,,,60
2aec42e2-9c58-45f1-bfce-b339eca33628,d0d27ad1-ba4e-4495-9c6d-8015746961fc,Cover Session,"Cover Cover Sessions: 4:30 PM",,2026-02-16,2026-02-16,done,2,2026-02-16 17:29:09.98037+00,2026-02-16 17:29:09.98037+00,,,,,60
fd492ade-e893-42ae-ab93-98612e8c069d,d0d27ad1-ba4e-4495-9c6d-8015746961fc,Cover Session,"Cover Cover Sessions: 6:00 PM",,2026-02-16,2026-02-16,done,2,2026-02-16 17:29:19.973699+00,2026-02-16 17:29:19.973699+00,,,,,60
8e97b639-2939-4082-8034-959446024cab,11dd4b0c-9af0-4901-a65a-252d72623af0,Cover Session,"S-D1521 Cover Sessions: 3:00 PM",,2026-02-16,2026-02-16,done,3,2026-02-16 17:35:48.717557+00,2026-02-16 17:35:48.717557+00,,,,,60
8419f319-139b-49c6-abfe-d9db8d755eb9,11dd4b0c-9af0-4901-a65a-252d72623af0,Team Meeting,Sub team meeting to follow up and discuss the new changes in the dashboard and collect feedback.,https://zoom.us/rec/share/M5VVPs0sRGGwOAfnIAS65IrO4RAC13vbFvMeGTUZo_7c8F6ySVDDbJkGwCuhLPEm.K0cCDuLejVs276wd,2026-02-16,2026-02-16,done,2,2026-02-16 17:42:23.821918+00,2026-02-16 18:19:37.41248+00,,,14:00,14:45,45
c99f53f5-d3eb-4288-80f4-5ea871ef2bee,c894625b-5096-4856-b3ec-0d9a6abe772d,Other,Sending Material and respond to tutors,,2026-02-16,2026-02-16,in_progress,3,2026-02-16 18:26:54.730477+00,2026-02-16 18:26:54.730477+00,,,,,,
5dc789c5-0eb8-451c-8d1b-f1a53e635e5e,11dd4b0c-9af0-4901-a65a-252d72623af0,Cover Session,"S-245408 Cover Sessions: 7:30 PM",,2026-02-16,2026-02-16,done,3,2026-02-16 17:36:19.888073+00,2026-02-16 18:28:23.050597+00,,,,,,
0814c494-c433-4a10-a832-3fea2d072938,d0d27ad1-ba4e-4495-9c6d-8015746961fc,Cover Session,"Cover Cover Sessions: 7:30 PM",,2026-02-16,2026-02-16,done,2,2026-02-16 17:29:36.152767+00,2026-02-16 18:28:31.664619+00,,,,,60
9651e711-7a78-4777-a443-87e3b8cdde3c,d0d27ad1-ba4e-4495-9c6d-8015746961fc,Cover Session,"Cover Cover Sessions: 9:00 PM",,2026-02-16,2026-02-16,in_progress,2,2026-02-16 17:29:47.366167+00,2026-02-16 18:28:34.657245+00,,,,,60
95f75baa-c155-4da1-83b3-4d55ce5f8bbe,cea54012-b4d5-4643-8164-2e220e64ddf7,Other,4th Training for batch 118 at 2:00 PM,,2026-02-16,2026-02-16,done,3,2026-02-16 18:45:02.703311+00,2026-02-16 18:45:02.703311+00,,,14:00,16:00,120
d953450b-73c9-478f-8937-5be7eebd4276,cea54012-b4d5-4643-8164-2e220e64ddf7,Other,Checking leaves onthe  system,,2026-02-16,2026-02-16,done,4,2026-02-16 18:45:26.104353+00,2026-02-16 18:45:26.104353+00,,,,,,
ced54d5d-5d5a-433a-b3fd-9aa7a7443def,cea54012-b4d5-4643-8164-2e220e64ddf7,Other,No-show validation,,2026-02-16,2026-02-16,done,4,2026-02-16 18:45:44.744556+00,2026-02-16 18:45:44.744556+00,,,,,,
cfceb345-acbf-436c-8cf8-60224cbf6e3a,cea54012-b4d5-4643-8164-2e220e64ddf7,Other,CS Cases,,2026-02-16,2026-02-16,done,4,2026-02-16 18:46:01.397056+00,2026-02-16 18:46:01.397056+00,,,,,,
3bfa1739-bc99-4890-bbf2-9a8bc2a85fbb,cea54012-b4d5-4643-8164-2e220e64ddf7,Other,Checking on tutors' moderation channels to make sure that they are using the new moderation support on the dashboard,,2026-02-16,2026-02-16,done,2,2026-02-16 18:46:49.164884+00,2026-02-16 18:46:49.164884+00,,,,,,
05724927-8d73-465b-b731-bfdfd9e4c68b,11dd4b0c-9af0-4901-a65a-252d72623af0,Cover Session,"S-346000 Cover Sessions: 9:00 PM",,2026-02-16,2026-02-16,done,3,2026-02-16 17:38:15.194751+00,2026-02-16 20:14:34.081236+00,,,,,,
0a4daba6-4207-4679-949d-5e4420728dec,5f193202-62b8-4a1a-96c2-8599bfd076ca,Cover Session,"4 cover sessions Cover Sessions: 3:00 PM, 4:30 PM, 7:30 PM, 9:00 PM",,2026-02-16,2026-02-16,done,3,2026-02-16 17:23:24.297236+00,2026-02-17 07:22:18.076617+00,,,,,240
cae56f76-0bc5-44c1-a441-7378e0bb1570,d7c33a8a-1c83-4cc3-a1b9-72787c40d165,Cover Session,"Not in my subteam Cover Sessions: 3:00 PM, 4:30 PM, 6:00 PM, 7:30 PM, 9:00 PM",,2026-02-16,2026-02-16,done,4,2026-02-16 14:40:08.536715+00,2026-02-17 14:42:32.424363+00,,,,,300
de87adc8-4cac-4d02-87fd-f2b84bd1b932,cea54012-b4d5-4643-8164-2e220e64ddf7,Other,Selecting and gathering information about the top tutors in Team 7 to celebrate them in Ramadan,,2026-02-16,2026-02-16,done,4,2026-02-16 18:47:36.536399+00,2026-02-16 18:47:36.536399+00,,,,,,
c070fabe-7be3-4984-a90c-9b7178363699,cea54012-b4d5-4643-8164-2e220e64ddf7,Other,Getting the session's links for mentors so they can validate team 7 flags,,2026-02-16,2026-02-16,done,3,2026-02-16 18:48:37.102191+00,2026-02-16 18:48:37.102191+00,,,,,,
5f033527-1e06-4e97-8501-cde9a07a0461,cea54012-b4d5-4643-8164-2e220e64ddf7,Other,Sending the study needs to teamleaders and team 7 to prebare march study plan,,2026-02-16,2026-02-16,done,3,2026-02-16 18:49:41.082135+00,2026-02-16 18:49:41.082135+00,,,,,,
ddd838bf-ceb8-4e28-a12e-e24a0656d89e,97d1ff5c-bd83-4687-8276-fa161cefaba0,Cover Session,"Cover 3 sessions Cover Sessions: 3:00 PM, 7:30 PM, 9:00 PM",,2026-02-16,2026-02-16,done,2,2026-02-16 19:26:19.804586+00,2026-02-16 19:26:19.804586+00,,,,,180
e21f39b8-174d-4b4f-9ef1-34f8e65a54c1,0af709a7-115e-4c62-9863-c0c078daf370,Cover Session,"outside subteam Cover Sessions: 9:00 PM",,2026-02-16,2026-02-16,done,2,2026-02-16 19:27:29.527562+00,2026-02-16 19:27:29.527562+00,,,,,60
93966564-33cd-48e7-8568-7ff522abcf79,57c183de-55fd-48d6-ab8d-09a138b0fd0b,Study Plan,i made the study plane for march,,2026-02-15,2026-02-15,done,2,2026-02-16 19:30:07.402741+00,2026-02-16 19:30:07.402741+00,,,,,,
b528ef49-71c5-47fe-a012-8eaef144e0ed,10dddfcd-487c-4fdf-b1df-19952e29a06a,Cover Session,"2 sessions Cover Sessions: 3:00 PM, 9:00 PM",,2026-02-16,2026-02-16,done,2,2026-02-16 19:52:23.766786+00,2026-02-16 19:52:23.766786+00,,,,,120
976b3d5f-3122-444f-954f-4099fd990d54,11dd4b0c-9af0-4901-a65a-252d72623af0,Other,Supporting the team with the needed material and answering their inquiries,,2026-02-16,2026-02-16,done,2,2026-02-16 17:38:57.665472+00,2026-02-16 20:11:38.784549+00,,,14:00,22:00,480
a4dc62f6-c2a9-46df-9c58-973f6abe1f4d,76ecf920-90de-4686-858e-19a6cefcd4fb,Check Flags,"checking flags FLG-Feb-45 FLG-Feb-59 FLG-Feb-60",,2026-02-16,2026-02-17,in_progress,2,2026-02-16 20:11:41.108586+00,2026-02-16 20:11:41.108586+00,,,,,,
2d58f919-c431-4faa-bdf3-2313143017eb,c3251261-cbc7-4bba-a6e8-17a947cf74ae,Cover Session,". Cover Sessions: 3:00 PM, 4:30 PM, 7:30 PM, 9:00 PM",,2026-02-16,2026-02-16,done,2,2026-02-16 20:17:57.616237+00,2026-02-16 20:17:57.616237+00,,,,,240
19401fcb-3ec0-43ca-9172-e66e011d1378,c3251261-cbc7-4bba-a6e8-17a947cf74ae,Other,planning a team workshop,,2026-02-16,2026-02-17,in_progress,2,2026-02-16 20:19:30.114793+00,2026-02-16 20:19:30.114793+00,,,,,,
3a05cef4-4d2f-4f48-ab51-ae848dca996a,6345052b-8082-42f6-af04-1e0bd9a21d5b,Other,"Create task for Basmalla and Nada how can they make template for community from google docs",,2026-02-20,2026-02-22,todo,2,2026-02-16 19:48:48.017615+00,2026-02-16 20:39:34.61771+00,,,,,,
45ba7c6d-0272-48f1-bc41-ea7b4b0e0767,316e69c6-4baa-49c3-aec7-eef97b2756ee,One-to-One Meeting,Follow-up Meeting with Tutor Taghreed,,2026-02-17,2026-02-17,done,3,2026-02-17 12:45:58.353672+00,2026-02-17 12:45:58.353672+00,,,14:01,14:45,44
1ef145b5-c7ab-4a12-9224-d52147d6baca,5585b896-3ea3-4908-8346-cbe6e16a092e,Other,Supporting team with needed materials,,2026-02-16,2026-02-16,done,2,2026-02-16 21:07:12.820196+00,2026-02-16 21:07:12.820196+00,,,,,,
c16eceda-876c-402a-a050-0930b8af4f0b,5585b896-3ea3-4908-8346-cbe6e16a092e,Cover Session,"S-346782 Cover Sessions: 9:00 PM",,2026-02-16,2026-02-16,done,3,2026-02-16 21:06:02.492305+00,2026-02-16 21:08:07.31098+00,,,21:00,22:00,60
a0141c93-d4a1-490f-9a63-6bbc1ddc3106,5585b896-3ea3-4908-8346-cbe6e16a092e,Cover Session,"S-D4164 Cover Sessions: 7:30 PM",,2026-02-16,2026-02-16,done,3,2026-02-16 21:05:40.953713+00,2026-02-16 21:08:29.764107+00,,,,,,
7364dee1-edac-4592-8fd1-c91048b6314d,52262890-c566-4bb3-b1b3-9ae52851f182,Cover Session,"cover 4 sessions Cover Sessions: 3:00 PM, 4:30 PM, 6:00 PM, 9:00 PM",,2026-02-16,2026-02-16,done,2,2026-02-16 21:32:05.609739+00,2026-02-16 21:32:05.609739+00,,,,,240
7afde26d-5bc7-4921-a987-59843be59c38,52262890-c566-4bb3-b1b3-9ae52851f182,Team Meeting,meeting with mentors,,2026-02-16,2026-02-16,done,2,2026-02-16 21:32:45.104805+00,2026-02-16 21:32:45.104805+00,,,13:30,,
415ccf51-1bb5-4e53-b8c1-8c605c341281,52262890-c566-4bb3-b1b3-9ae52851f182,Other,attend team 4b worshop,,2026-02-16,2026-02-16,done,2,2026-02-16 21:33:14.10112+00,2026-02-16 21:33:14.10112+00,,,,,,
cf88c2bf-0e2a-4080-b7a7-20c2ee51bf2c,52262890-c566-4bb3-b1b3-9ae52851f182,One-to-One Meeting,meeting with basma badr,https://zoom.us/j/7298478666,2026-02-16,2026-02-16,done,2,2026-02-16 21:34:09.898422+00,2026-02-16 21:34:09.898422+00,,,,,,
6127a1a5-0c21-47bf-88c3-d7dba14a98ba,52262890-c566-4bb3-b1b3-9ae52851f182,Other,make activity to my team Monday Challenge – Student Character Day,,2026-02-16,2026-02-16,done,2,2026-02-16 21:35:43.439828+00,2026-02-16 21:35:43.439828+00,,,,,,
a0f7efab-0fa3-4189-a9a4-ef7225ead6ff,52262890-c566-4bb3-b1b3-9ae52851f182,Other,support and report about dashboard issue (basma and reem),,2026-02-16,2026-02-16,done,2,2026-02-16 21:36:52.710559+00,2026-02-16 21:36:52.710559+00,,,,,,
b6c222b6-49bc-4869-8a32-960eedaefe01,52262890-c566-4bb3-b1b3-9ae52851f182,Other,support ahmed gamal how to dell with student S-22463 and write feedback and report about issue,,2026-02-16,2026-02-16,done,2,2026-02-16 21:38:28.023161+00,2026-02-16 21:38:28.023161+00,,,,,,
7eacf39e-cc56-4662-9d5d-a311a6f64dad,76ecf920-90de-4686-858e-19a6cefcd4fb,Other,CS case 193034,,2026-02-17,2026-02-17,done,2,2026-02-16 23:14:46.550264+00,2026-02-16 23:15:05.869842+00,,,,,,
a9dbaedf-2027-4cf7-8a90-55d230cadad5,9cb6ee20-8a67-43db-8798-608ba59f658b,One-to-One Meeting,evaluation meeting with subesta,,2026-02-16,2026-02-16,done,3,2026-02-17 01:52:14.826182+00,2026-02-17 01:52:14.826182+00,,,14:00,14:50,50
5f64e665-cf8a-4e80-a4e0-54e4b57e05e3,9cb6ee20-8a67-43db-8798-608ba59f658b,One-to-One Meeting,meeting with aya to help her how to explain session 10 m2 g7,,2026-02-16,2026-02-16,done,2,2026-02-17 01:53:23.210556+00,2026-02-17 01:53:23.210556+00,,,18:20,19:10,50
b9efc671-47c8-413a-bcbd-94a0aa62682f,9cb6ee20-8a67-43db-8798-608ba59f658b,Session Review,review mina's session for student S-329324  to check if she need to upgrade the module or not,,2026-02-16,2026-02-16,done,2,2026-02-17 01:55:45.374202+00,2026-02-17 01:55:45.374202+00,,,16:30,17:30,60
3a629f42-fb0e-4127-9309-eb75d2aac150,9cb6ee20-8a67-43db-8798-608ba59f658b,Session Review,review mina's session for students(S-86193,S-283765) to check the quality,,2026-02-16,2026-02-16,done,3,2026-02-17 01:57:06.800024+00,2026-02-17 01:57:06.800024+00,,,20:00,22:00,120
118dfbf8-9b20-4e6b-bea4-bf58462105d1,9cb6ee20-8a67-43db-8798-608ba59f658b,Check Flags,check flags,,2026-02-16,2026-02-16,done,2,2026-02-17 02:48:19.641552+00,2026-02-17 02:48:19.641552+00,,,15:00,15:10,10
8e3ea1a7-a54a-488f-85a7-bbd28d676436,5f193202-62b8-4a1a-96c2-8599bfd076ca,Cover Session,"Full day cover session Cover Sessions: 3:00 PM, 6:00 PM, 9:00 PM, 4:30 PM, 7:30 PM",,2026-02-17,2026-02-17,todo,3,2026-02-17 07:23:53.458838+00,2026-02-17 07:23:53.458838+00,,,,,300
15dc3e69-def3-4fda-a494-5f46da022081,5f193202-62b8-4a1a-96c2-8599bfd076ca,Other,Revising Medical Cards issues for the team,,2026-02-17,2026-02-17,todo,3,2026-02-17 07:25:07.354823+00,2026-02-17 07:25:07.354823+00,,,,,,
2c15c501-4627-497b-be85-f7a720c0c753,188360e8-9c42-43db-b011-b10a443d51bd,Session Review,i will review session for tutor from my team, to discuss the issue which came from girl during session,,2026-02-17,2026-02-17,todo,2,2026-02-17 11:08:07.530737+00,2026-02-17 11:08:07.530737+00,,,,,,
b444738d-d422-4dd6-9b84-2b615eece9d8,c0fc68a4-1170-4f8a-80f5-4ce7300dd458,Team Meeting,Weekly team meeting,,2026-02-17,2026-02-17,done,2,2026-02-16 20:18:39.390439+00,2026-02-17 12:36:47.931039+00,,,,,,
520cf045-b65c-455e-9940-bb5ac3efac10,8f645bd2-3df6-4487-ae7b-7c49d8f1d253,Cover Session,"cover sessions full day Cover Sessions: 3:00 PM, 6:00 PM, 9:00 PM, 4:30 PM, 7:30 PM",,2026-02-17,2026-02-17,todo,2,2026-02-17 12:36:49.533711+00,2026-02-17 12:36:49.533711+00,,,,,300
3a05fef4-d5b2-4e69-8ce8-4911db60a44b,188360e8-9c42-43db-b011-b10a443d51bd,Team Meeting,i had weekly meeting today with team,,2026-02-17,2026-02-17,done,3,2026-02-17 11:06:39.481238+00,2026-02-17 12:55:15.752489+00,,,14:00,14:45,45
